Date,^GSPC,^OEX
2026-02-06,0.019504344282200718,0.017937104577977463
2026-02-09,0.004680117860123293,0.005387375983242706
2026-02-10,-0.0033091822845107053,-0.004705832045289629
2026-02-11,-4.89572699497733e-05,-0.0029314413129159396
2026-02-12,-0.01578494138611745,-0.016840876887318616
2026-02-13,0.0004989646444475858,-0.00479572519360189
2026-02-17,0.0010307906306565179,0.002113683251862722
2026-02-18,0.005550636821134019,0.005315294767995405
2026-02-19,-0.0028261153915347848,-0.003021092099891287
2026-02-20,0.006915755702175204,0.007304585389541061
2026-02-23,-0.01043995947145646,-0.009754322340124365
2026-02-24,0.007622488962383376,0.007061134807157118
2026-02-25,0.0081034339701294,0.009403536630651127
2026-02-26,-0.005380026995566101,-0.009246196590585412
2026-02-27,-0.004348795128037643,-0.005962988956645569
2026-03-02,0.0003982754131349892,0.0010779063682179889
2026-03-03,-0.009488908731312503,-0.005788174193831567
2026-03-04,0.00772612574014956,0.00780345934823492
2026-03-05,-0.005662707772703004,-0.003553297407615097
2026-03-06,-0.013365720432496335,-0.011156410603959176
2026-03-09,0.008269871665388671,0.008172151246298505
2026-03-10,-0.002137402505887721,-0.0009507784193437377
2026-03-11,-0.0008379521856348736,-6.300223681996791e-05
2026-03-12,-0.015344808189494536,-0.01454792868473596
2026-03-13,-0.006077546398501344,-0.009228461940022399
2026-03-16,0.010079909746818997,0.00999240105093514
2026-03-17,0.002491149384952951,0.0004288608167337339
2026-03-18,-0.013700999383730839,-0.014686350934421527
2026-03-19,-0.002752582623899739,-0.003945635070355386
2026-03-20,-0.015253934307770224,-0.014291856796999352
2026-03-23,0.0113881090950741,0.011353466261844001
2026-03-24,-0.0037495954593205535,-0.006318654713601028
2026-03-25,0.005404493759949214,0.006244077034332127
2026-03-26,-0.017559440961209507,-0.019341415209682307
2026-03-27,-0.01686323194605131,-0.018705460992343437
2026-03-30,-0.003953553833355896,-0.0032722046577238913
2026-03-31,0.028714893309798716,0.03142208006256156
2026-04-01,0.0071429450037592815,0.0073049512511185796
2026-04-02,0.0011202481362370179,0.00012770862188610726
2026-04-06,0.004417013131605809,0.004516345394729966
2026-04-07,0.0007589600331270599,0.001131295029563376
2026-04-08,0.024772038357183543,0.02392374075514001
2026-04-09,0.006151066869514015,0.008166048165082053
2026-04-10,-0.0011391696991393636,0.0009235783546502585
2026-04-13,0.010121875493741075,0.009007748887901677
2026-04-14,0.011713988916143619,0.01472476078178379
2026-04-15,0.00794414491156507,0.011468780759487249
2026-04-16,0.002606555815286028,0.0017981320072542018
2026-04-17,0.011968553928737802,0.011703968594623554
2026-04-20,-0.0023771959102520377,-0.004612424258111639
2026-04-21,-0.00636845358085314,-0.006739241832983195
2026-04-22,0.010405756011537825,0.013931848352348387
